# timestamp tx ty tz qx qy qz qw
1403636579.7635558 0.003741193770915273 -0.001723337216039669 -0.0006324254714482871 0.5813879713975579 0.5644718434119137 0.41343579761288174 -0.424801233389671
1403636580.0135555 -0.0019759650977914543 0.0011371007269973983 -0.11277823441328841 0.5903730668954862 0.5695581471398802 0.4071200857291217 -0.4108294469206751
1403636580.2135556 -0.005695082787804279 -0.003641824475518967 -0.215688751691474 0.5966329423171601 0.5713293684161104 0.3990135069301282 -0.4068494910504415
1403636580.4135556 -0.009349647432568269 -0.013120075878595629 -0.2913262173339792 0.6015711698545622 0.5823402858105775 0.3885089022361061 -0.39332634586906745
1403636580.6635556 -0.012736916357314821 -0.01720871770824527 -0.27851051854833486 0.6105960616111613 0.5920513101530979 0.37115084920699715 -0.38063747389820596
1403636580.8635557 -0.014739977079516626 -0.003991537760212079 -0.1448954906259243 0.5994409743771753 0.5857910893715651 0.39756515288523053 -0.3821913621790476
1403636581.0635557 -0.02016582684154809 0.009898213291112054 0.003418303698071835 0.5864830384885055 0.575968443387711 0.42125304748367726 -0.39279837154840586
1403636581.2635558 -0.020454861679348745 0.016699731288697076 0.1125745856860457 0.5778928759376448 0.5582704295127081 0.437670322025381 -0.41368698708051704
1403636581.6135554 -0.011152167468310253 0.007604604084541403 0.06138314354953075 0.5790108010638747 0.5631316424133097 0.4389561126422389 -0.4038453256813645
1403636581.8135555 0.0029255914497893437 0.0006552045126755781 -0.06834395012368233 0.5830601576911498 0.5687479659916587 0.42813586288809763 -0.4013657818121607
1403636581.8135555 0.0029255914497893437 0.0006552045126755781 -0.06834395012368233 0.5830601576911498 0.5687479659916587 0.42813586288809763 -0.4013657818121607
1403636582.0135555 0.004781030718715845 -0.010167450922604042 -0.1945818238703495 0.595366130024614 0.5740402986929494 0.41442787663157477 -0.3895316579025047
1403636582.2135556 -0.003844806495986522 -0.018487148770517863 -0.26546263951686544 0.6057812799535902 0.5870334084954275 0.39609512530754304 -0.37248475169895
1403636582.4135556 0.0027689551939749923 -0.004790155686819644 -0.22258403778708763 0.6028357850176488 0.5863776370768878 0.3944727236204002 -0.3802035645334702
1403636582.6635556 -0.005055951533455682 0.00411660500445923 -0.05773716286807172 0.5953359186817209 0.5746684099624682 0.414697056101745 -0.3883507638912744
1403636582.8635557 0.0023434148721840032 0.011196462887157024 0.07057134665999085 0.596869329172187 0.5582650513090754 0.4279960698368718 -0.3951030525821672
1403636583.4135556 0.01668682515677728 0.008929423438383106 0.05819426400890881 0.5869564255523304 0.5498461373393602 0.44573976459562537 -0.40223370907777956
1403636583.6635556 0.024580647102867996 0.003814782360130946 -0.1109378719826233 0.5929811431611147 0.5648187858689474 0.43122874318461313 -0.3881633883825478
1403636583.8635557 0.02098778176068302 -0.0016874938637793189 -0.22227572772808024 0.613133985009128 0.5759204817943743 0.40185941250158075 -0.37111576152476905
1403636584.2135556 0.014802714902277187 -0.007502010217015123 -0.24378533100761746 0.6065297032401336 0.5905839234139553 0.39190167370898615 -0.3700994751778131
1403636584.4135556 0.012724311084493569 0.004771133927862642 -0.13727185293692098 0.6032090173970536 0.5881836424422041 0.40054278935665516 -0.3701074141378617
1403636584.6635556 0.012527143137300613 0.025875768661424985 0.042298114510060804 0.5946022067907526 0.5691005982595945 0.4283969496136123 -0.38246005998514343
1403636585.2135556 0.011865763086793508 0.02974400227721138 0.14128863272217695 0.594790561072371 0.5409906600022422 0.4530723669364126 -0.3938308221618512
1403636585.5135555 0.025005736973177827 0.026203271990277468 -0.006746694708035565 0.595887635710263 0.5595580916741528 0.44724028869973315 -0.37227243308385877
1403636585.7135556 0.022197672458054513 0.0066400494646146595 -0.07932134945818607 0.599232866208428 0.5784254010543957 0.41640750639809077 -0.3743425237173709
1403636585.9635556 0.020047175166639546 -0.019276609361947354 -0.10076971287182336 0.6203987375462094 0.5914336990582318 0.37459913599334205 -0.36313023546945644
1403636586.3635557 0.007954422679685933 -0.04811006435927924 -0.08548522813032915 0.6693678696545842 0.5972087877129162 0.33043802697583374 -0.3021945919250337
1403636586.9135556 0.038915745006183604 -0.06717317765676771 -0.07082502372484459 0.6724836564351674 0.6082746447221582 0.30973760776444703 -0.29505727097149154
1403636587.4635556 0.09738793575997887 -0.03411151083034064 -0.07202520342683381 0.6716174424626046 0.6146624067707346 0.3029567202474301 -0.290847828008686
1403636587.6635556 0.162212945424712 -0.02776842136703925 -0.0693108932097981 0.6776397727411191 0.6072228198737838 0.30370146953449023 -0.2914619019076567
1403636587.8635557 0.2358724426954031 -0.022132285097908082 -0.06526853032302742 0.6841361656467287 0.5929485959399494 0.31422014750705446 -0.2941431153105547
1403636588.0635557 0.3006922173427418 -0.022368945279535413 -0.07158104149832183 0.6975260577068064 0.5871724492150181 0.31174403892389546 -0.2755013256132219
1403636588.6135554 0.33058120911083083 -0.026333329082837493 -0.08140992150501081 0.6981488441853128 0.5858898597975377 0.31073915346891845 -0.2778068457415987
1403636588.8135555 0.2831095365019609 -0.033252565599983006 -0.07928931264220987 0.6950838762303593 0.5915061416352824 0.30517408040602767 -0.2799847420969297
1403636589.0135555 0.20981797953984047 -0.038929196742411194 -0.07568336635481374 0.6889214908196436 0.5973985266960634 0.3015550058590423 -0.28697076952339073
1403636589.2135556 0.12138418496214007 -0.044769915406423784 -0.0654148572008778 0.6790496327135193 0.6028580646206867 0.30383071124712724 -0.29708910981709175
1403636589.4135556 0.024379698956868763 -0.04839087497264135 -0.061875416716198034 0.6736453326885513 0.6124808145294252 0.29773086440643504 -0.2961817493571058
1403636589.6635556 -0.09500726869373392 -0.05256535431685572 -0.066044375237063 0.6668181446501469 0.6171027691936516 0.29917109950691145 -0.3009300317141708
1403636589.8635557 -0.18264501547988174 -0.0557437093477225 -0.07298268100380834 0.6618096286164382 0.6256959770979379 0.28987759427110893 -0.3037256632968995
1403636590.4135556 -0.2505482749650847 -0.06389868044740651 -0.07721713858675948 0.6501653077523352 0.6343780606088584 0.28546172615663873 -0.31566897713513287
1403636590.6635556 -0.17405194476275546 -0.07357971587883648 -0.06901229209204718 0.6546173400162282 0.626581850989432 0.29975705625354493 -0.30816784660798374
1403636590.8635557 -0.09005542384539354 -0.07620421959753025 -0.06932196701517507 0.6638831688206941 0.6215551458125438 0.29673501614149744 -0.3008315775719578
1403636591.0635557 0.004463760795135532 -0.07303376009857049 -0.07311960628224423 0.6671889912372136 0.6197832975134773 0.2951029716058798 -0.2985965149796563
1403636591.2635558 0.0888419889605356 -0.06669832451467841 -0.07670816281837656 0.6704160629665313 0.6171497837780537 0.2928699345252878 -0.29890723442715145
1403636591.5635557 0.1651095270618084 -0.055691718502805486 -0.09780402169490117 0.6789640407357833 0.6067828435432845 0.3011518175484265 -0.2919227742313875
1403636591.7635558 0.1886468644209318 -0.0422335120529354 -0.10936291865303333 0.6767759939447222 0.5847445425898703 0.33979788628089913 -0.29917447395219804
1403636592.3135555 0.2453769860669293 0.02803716345600383 -0.11205556128110924 0.7071585499567007 0.550082208196556 0.3509584627196568 -0.27946627608412633
1403636592.5135555 0.24559751423966736 0.0870082653267759 -0.11333275152340645 0.7020235596443204 0.5599392705090284 0.3382091210271112 -0.28891197950213615
1403636592.7135556 0.21073714852334616 0.15547823586757611 -0.113900800212282 0.6743616333002054 0.5823072412272287 0.33757418985479937 -0.311954489932356
1403636592.9135556 0.13034532942957666 0.20324803788927193 -0.11795793337672086 0.646060828036724 0.616310075077851 0.31071174666045853 -0.3356363374042864
1403636593.1635556 -0.01903019661125921 0.1872474894431021 -0.12136606720803919 0.6111306250029296 0.6565985016524378 0.26254972029975643 -0.3505560298907598
1403636593.3635557 -0.1273141750690033 0.11860037454169715 -0.11723026530715977 0.5969498326604832 0.670646075420528 0.2379902567126971 -0.36654482105606956
1403636593.5635557 -0.16914308854437787 0.0269258477357637 -0.12529652508718986 0.6023150643994338 0.6703141816473533 0.23666974137078844 -0.35909568160937533
1403636593.7635558 -0.14398422304293892 -0.06741556622162968 -0.13957114981213048 0.6360522557096696 0.6484847671897841 0.23974440349475173 -0.337515696319849
1403636594.0135555 -0.038671426553907935 -0.1559554014654607 -0.1466731068763632 0.6878653801300341 0.5844191469397123 0.2985818453802586 -0.3182338687031377
1403636594.2135556 0.07012158949472766 -0.16640486688147077 -0.14821146042149821 0.7228600974412596 0.5375591102388506 0.3301859282257878 -0.28860799680695387
1403636594.4135556 0.1834999120908416 -0.11696584928337427 -0.1536101814335886 0.7344170745897999 0.5199580099398607 0.35012895900668706 -0.2663987050714435
1403636594.6635556 0.2782984850001643 -0.008655602341779976 -0.15235377675850384 0.7251219736962987 0.5141468957065618 0.3695790590186456 -0.2768611934834858
1403636594.8635557 0.2535669374819988 0.0768917057930694 -0.1555592747908402 0.7058667469005174 0.5341980523239408 0.3633075882609603 -0.2972930673009417
1403636595.0635557 0.12917629116568502 0.13186952346465203 -0.15720315961742978 0.6620503366384624 0.5842875887578962 0.34150740450956324 -0.33054629257198037
1403636595.2635558 -0.018364772586959417 0.13736218371156983 -0.16185507150178305 0.6249168207384668 0.6304134869222456 0.2917581591424259 -0.34984596318915906
1403636595.6135554 -0.09888800427867113 0.04659881145225995 -0.1717669914704489 0.603954746094707 0.658580986831024 0.2633248055986677 -0.35873295886609646
1403636595.8135555 -0.019314307090226135 -0.024103192108002214 -0.18114003557640496 0.6215439701441241 0.6453604664434854 0.28220573206544775 -0.33669752820710674
1403636596.0135555 0.08410592385116726 -0.08979488101830548 -0.19544856184091056 0.6554260147169768 0.6133390376671435 0.3191243697490198 -0.31339776194319147
1403636596.2135556 0.12455541238321123 -0.1623455302768687 -0.19840348489757137 0.6840044226921593 0.5849081757035187 0.33073150358380954 -0.2922006625750714
1403636596.4635556 0.04711170736537399 -0.254666806932674 -0.1730758619568244 0.6848796133723261 0.57648092893814 0.3385563462645513 -0.29782520294439835
1403636597.0135555 -0.029956970665756307 -0.2461182447326945 -0.16121824429642878 0.6684061723744059 0.589599535940765 0.3516273358836637 -0.2948948223844924
1403636597.2135556 0.008992316532536689 -0.1255471095856327 -0.16914373023842472 0.6671185872083211 0.6044624285341472 0.3330576930951911 -0.28945009617985107
1403636597.4135556 0.040274583411668334 0.01214354263637911 -0.1608533308215603 0.6453133438138409 0.6249206872264449 0.32605014227054907 -0.3044732561126947
1403636597.6635556 0.029930963267030854 0.1285081193657297 -0.15883341669403322 0.6101157654906733 0.650113916999908 0.30210365065252826 -0.3308405456216521
1403636597.8635557 -0.015931357079547712 0.12149849532090806 -0.16178715974798696 0.5852151798326886 0.6624792313405341 0.2969965351420597 -0.35583477822310494
1403636598.0635557 -0.04689172820496387 0.05025701694102867 -0.1675044237378415 0.5749084681518368 0.6746679511425637 0.293511576866893 -0.3529897713084111
1403636598.2635558 -0.050790108166147124 -0.030503185988693587 -0.186339820017833 0.5869695259291815 0.683876878320004 0.2778870123288815 -0.3273194557465037
1403636598.6635556 -0.008122195582547653 -0.008949547187189665 -0.241936196547426 0.5821737555380473 0.6817871885027963 0.2891717438857638 -0.3302442650538879
1403636598.8635557 0.012603545409066875 0.05647016017028223 -0.28114239209322417 0.5597642998489915 0.6731200878203727 0.3014300467959628 -0.37314635862339823
1403636599.2135556 0.03166614050377964 0.13040049454147815 -0.3457290827036482 0.5311010726703136 0.6456081220118673 0.3344912016483956 -0.4307165398867223
1403636599.7635558 0.039892945716774354 0.16806944521151262 -0.3901716902455121 0.5262001333751765 0.6142733867765734 0.37008596514250436 -0.4520504221414551
1403636600.3135555 0.0455577096921386 0.16408378123160297 -0.39293073925208055 0.524791469777173 0.6005558111582348 0.374356491553997 -0.4681355807294086
1403636600.8635557 0.0461391499962058 0.16301936656283056 -0.3919198954054102 0.5256027573135529 0.6001912005611975 0.3735124838668712 -0.4683639586497762
1403636601.4135556 0.046099047189315207 0.16280857818182917 -0.39199725095127974 0.5258026175824712 0.600362338737823 0.3735557752776963 -0.4678819043508555
1403636601.9635556 0.04654866243406252 0.1627668090551167 -0.39221218939473323 0.5259303464826247 0.6002756977297518 0.3735597361971747 -0.46784273642474306
1403636602.5135555 0.04701861044301999 0.1625511173621361 -0.39226883305305904 0.5260047462718094 0.6003432256022924 0.3735052195374951 -0.46771611371408006
1403636603.0635557 0.04731527259734332 0.1622677172315202 -0.39243611497720804 0.5260614442423447 0.6003533086262817 0.3735479589955121 -0.46760324470550757
1403636603.6135554 0.0476199203273962 0.1620518581832075 -0.39252711953920094 0.5260594121965738 0.6004625016210731 0.37364224566883014 -0.46738902372910984
1403636604.1635556 0.047957882390971575 0.1618924548960487 -0.39278038683329103 0.5260177165554399 0.600479311676457 0.37366112181824096 -0.4673999192398716
1403636604.7135556 0.048361470224411396 0.16172744643264442 -0.3928074611098851 0.5260712911932988 0.6004917383772043 0.37363938285466175 -0.4673404501333019
1403636605.2635558 0.04860359966324183 0.16155903617936468 -0.39292451572846954 0.5260943076978204 0.6005686964457854 0.3735886070276864 -0.467257504214762
1403636605.8135555 0.04876097232231931 0.1612736468098168 -0.39295752613594587 0.5261741217839012 0.6005987948902136 0.3736203403081393 -0.46710144897746925
1403636606.3635557 0.04895345528449888 0.16114064310729218 -0.39305201134544243 0.5262399490282297 0.6005916507302278 0.37363832992813867 -0.46702022760247225
1403636606.9135556 0.049221629363186685 0.16105709120971592 -0.39311660030295814 0.5262145906653382 0.600622435986091 0.37366737977168485 -0.466986186372294
1403636607.4635556 0.04945581704292023 0.1608969429512439 -0.3931736240011893 0.5262105645245638 0.6006905155156841 0.37362766123349356 -0.46693647246025705
1403636608.0135555 0.049597972246199724 0.1607288316570091 -0.39321378954244723 0.5262632884214521 0.6007208039286674 0.37364268997233036 -0.46682487983111465
1403636608.5635557 0.04984702811694035 0.16068882215359734 -0.39335686342744 0.5262444822942047 0.6006987147758692 0.373593763832033 -0.46691487622195943
1403636609.1135554 0.05002590592866411 0.16054702176293045 -0.3933595937363552 0.5262186380629466 0.6007677898475019 0.37362966518157453 -0.4668268337260294
1403636609.6635556 0.05012383526903811 0.1604437255805313 -0.3935770197658722 0.5262752897102583 0.6007500209879368 0.3735042313115656 -0.4668874490184047
1403636610.2135556 0.05034815638297789 0.16049493092098488 -0.39365913569968136 0.5263261908386776 0.6007146007131574 0.37341531163945413 -0.46694720674949924
1403636610.7635558 0.050455616328354505 0.16053055607485242 -0.39363586007187445 0.5264539334120346 0.6008867278192948 0.37345541831682266 -0.4665474852001548
1403636611.3135555 0.050733092925613954 0.16068163143395003 -0.39379186981767667 0.5263374926529375 0.6009362276598513 0.3735107907965298 -0.4665725757582207
1403636611.8635557 0.051287225342207816 0.1606573676076763 -0.3943712000861661 0.5263541714382997 0.6004326473159667 0.3741372808858402 -0.4666820472819799
1403636612.4135556 0.05094391728968086 0.1606510362153948 -0.39441790980802294 0.5268342577282492 0.600318512414119 0.3730161540220421 -0.46719641454367294
1403636612.9635556 0.05117343094975265 0.16063676047647235 -0.3943031679980108 0.5266380109188599 0.600533663373399 0.3737732700597038 -0.4665259464795115
1403636613.5135555 0.05142087216916105 0.16057626507628542 -0.39441922188753986 0.526633409864313 0.6003408101176027 0.3739970185953537 -0.46659366440487865
1403636614.0635557 0.05157248854602399 0.1604380186323163 -0.39445780800582664 0.5268666342588313 0.6001511860815282 0.3737665281867232 -0.4667570311251098
1403636614.6135554 0.05161963952969369 0.16045364177096494 -0.3945030461891674 0.5270210824782341 0.600097817838742 0.37368906562275384 -0.4667111101590342
1403636615.1635556 0.0517446853419197 0.16056880299641543 -0.39459769975349024 0.526975587693092 0.6001466494452097 0.3738789753968261 -0.4665450143237882
1403636615.7135556 0.051693892239754465 0.16038427494165464 -0.3945418540399761 0.5269892948726481 0.6001804358630402 0.37402444039655186 -0.4663664039722612
1403636616.2635558 0.05167550632308186 0.1601920085025723 -0.39454815236475715 0.5270384276896604 0.600094756160167 0.37417273719652977 -0.4662972069310391
1403636616.8135555 0.051709711083254596 0.16014465911534848 -0.3946412637194361 0.5270551304147835 0.6000839163007624 0.3741553543839212 -0.46630613042229613
1403636617.3635557 0.051705398595968004 0.160135730606994 -0.39475034561210903 0.5270332646047483 0.6000837770408105 0.3742476657825339 -0.4662554739721737
